venue,phase,four_modifier,six_modifier,wicket_modifier
Newlands,death,0.931884297908828,0.8053318067642754,1.0408320258908557
Newlands,middle,0.9043125983381801,0.7618543948656352,1.0047353976178526
Newlands,powerplay,0.992614415580265,0.9371312153901316,0.883704594764186
OUTsurance Oval,death,0.9767971715829761,0.7444642258621967,1.012561371085097
OUTsurance Oval,middle,0.8555374017001667,0.5,0.6479420669339662
OUTsurance Oval,powerplay,0.785255500083751,0.5,1.3202539737987335
Old Trafford,death,1.0230250363611622,0.8428670227955898,0.9967361285463221
Old Trafford,middle,1.1474887695386762,0.8024048944363209,1.1317403345272792
Old Trafford,powerplay,1.001059739195303,1.1499864161964226,1.0993966761235412
"Old Trafford, Manchester",death,1.0974722186441717,1.1777770461520398,0.8970949236414487
"Old Trafford, Manchester",middle,1.3222697296905568,1.4660480402107203,1.1773312669612823
"Old Trafford, Manchester",powerplay,1.1159310852917521,1.6508693885841972,1.0113447253064545
Pallekele International Cricket Stadium,death,1.00831290287182,0.7663515644233139,1.23197928960999
Pallekele International Cricket Stadium,middle,1.0560987856262878,0.8575063634269149,1.060152864025898
Pallekele International Cricket Stadium,powerplay,1.0772770946182408,0.8195391493454156,1.10401540848167
Perth Stadium,death,0.9534127928923065,1.156759674522891,1.1076691202893096
Perth Stadium,middle,1.2944017854168288,1.316742236173517,0.8543631614346264
Perth Stadium,powerplay,0.9548290019018286,1.0128674991089184,1.0364610495255142
Providence Stadium,death,0.8450823323913937,1.3094957868673454,1.1663380556174938
Providence Stadium,middle,0.6176608228795741,0.7747806037482466,1.0259042853437894
Providence Stadium,powerplay,0.7386278233982982,0.7916633284048448,0.906583917107379
"Providence Stadium, Guyana",death,0.8091264617622722,1.0863159763948944,1.0002314615671388
"Providence Stadium, Guyana",middle,0.9350432326891536,1.2208670098466745,0.8705229987625921
"Providence Stadium, Guyana",powerplay,0.8007553077957524,0.9015670204646694,1.2334179665549696
Punjab Cricket Association IS Bindra Stadium,death,0.930869519484193,0.9350504357126437,0.9490592446553343
Punjab Cricket Association IS Bindra Stadium,middle,1.0456222734638374,1.1986017233193695,0.8977838720735618
Punjab Cricket Association IS Bindra Stadium,powerplay,1.1250297242145897,1.2406198606435996,0.7241230866478109
"Punjab Cricket Association IS Bindra Stadium, Mohali",death,1.1069827246548063,0.7650641465806056,0.9544510861865999
"Punjab Cricket Association IS Bindra Stadium, Mohali",middle,1.082069680271924,0.6293155305203494,0.9554507257954719
"Punjab Cricket Association IS Bindra Stadium, Mohali",powerplay,1.14335345425847,0.6731845286522382,0.6923887728307728
"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",death,1.1335922438911585,1.2120864074764781,1.0038777404505348
"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",middle,1.3641313439369225,1.2184927987914649,0.8608025067636438
"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",powerplay,1.1858667928853914,1.0733839082830032,1.0469798038651987
"Punjab Cricket Association Stadium, Mohali",death,1.007472576311085,1.0012164957807506,1.0118631198590329
"Punjab Cricket Association Stadium, Mohali",middle,1.0695136121434365,0.6840580300243496,1.020055904411286
"Punjab Cricket Association Stadium, Mohali",powerplay,1.1615840193130111,0.5,0.927565569919976
"Queen's Park Oval, Port of Spain",death,0.9988792212369749,0.9498336674793542,1.1198219391662214
"Queen's Park Oval, Port of Spain",middle,0.9078315735351599,0.7429207230136233,1.1429566314295663
"Queen's Park Oval, Port of Spain",powerplay,0.8604518206505748,0.7074415511065534,0.9250104194876106
Queens Sports Club,death,0.9174311926605503,0.9174311926605505,1.0318792315212881
Queens Sports Club,middle,0.9615384615384609,0.9615384615384622,0.9615384615384605
R Premadasa Stadium,death,1.047016292744591,0.6154748661150924,1.1073050833290132
R Premadasa Stadium,middle,0.9462347380741308,0.7919964634784074,1.0256496882564958
R Premadasa Stadium,powerplay,0.8480055743271269,0.6422489758870012,1.1193012043472699
"R Premadasa Stadium, Colombo",death,0.9126413144054558,0.7103884501195767,1.1185025638552186
"R Premadasa Stadium, Colombo",middle,0.8197164777714094,0.5,1.1729733579418542
"R Premadasa Stadium, Colombo",powerplay,0.9243499597035469,0.7474233750377471,1.1291665460294833
"R.Premadasa Stadium, Khettarama",death,1.0188224245036064,0.8057456301718483,1.030647977004857
"R.Premadasa Stadium, Khettarama",middle,0.790241952877272,1.145879282875489,0.9522248447508763
"R.Premadasa Stadium, Khettarama",powerplay,0.822899533387851,1.1656491970810319,1.4076681501956976
Rajiv Gandhi International Stadium,death,0.853641154724139,0.8298834327697229,1.257835530277884
Rajiv Gandhi International Stadium,middle,0.9319759954290483,0.729821838725789,0.9623705301121379
Rajiv Gandhi International Stadium,powerplay,1.0194098993730374,1.0938952488245175,0.7041266869082571
"Rajiv Gandhi International Stadium, Uppal",death,0.9840958750633129,0.887588428866524,0.9933401460234764
"Rajiv Gandhi International Stadium, Uppal",middle,0.9578826508073057,0.8718035422193423,0.9300132156420716
"Rajiv Gandhi International Stadium, Uppal",powerplay,0.9420987289637316,0.7129167059951516,0.9524844903912316
"Rajiv Gandhi International Stadium, Uppal, Hyderabad",death,1.2423504454714274,1.1416985389553398,0.7124052782678071
"Rajiv Gandhi International Stadium, Uppal, Hyderabad",middle,1.1893529117338604,1.3846322725267621,0.9738284709299949
"Rajiv Gandhi International Stadium, Uppal, Hyderabad",powerplay,1.1436382958824018,1.5551075342518337,1.0700023000360932
Rangiri Dambulla International Stadium,death,1.030397779876852,0.6134741865823475,1.1719287491318635
Rangiri Dambulla International Stadium,middle,1.0818351609713297,0.7029006480665935,1.1417935444338074
Rangiri Dambulla International Stadium,powerplay,0.9814116233150239,0.9214125574386084,0.9411269880795032
Rawalpindi Cricket Stadium,death,0.972924084070288,1.0051365529300782,1.1156220756396507
Rawalpindi Cricket Stadium,middle,0.9711861098040873,0.7757711333178923,0.8184531371797463
Rawalpindi Cricket Stadium,powerplay,0.9803921568627453,0.9803921568627446,0.9803921568627444
Riverside Ground,death,0.9813713104398756,0.9307226836619651,1.2129915778421936
Riverside Ground,middle,0.9761097130976507,0.7019319934680437,1.1615713295467476
Riverside Ground,powerplay,1.25949380160905,1.3833255388801493,0.7024233733840971
"Riverside Ground, Chester-le-Street",death,0.9100886656522698,0.8893560693057698,0.886978372445454
"Riverside Ground, Chester-le-Street",middle,0.7462474836255286,1.1756479865892588,1.0712982802705053
"Riverside Ground, Chester-le-Street",powerplay,1.0156850514536508,1.4430588201154917,0.9340293011448222
"Sabina Park, Kingston",death,1.0345534791382958,1.0735798265191085,0.981603633624723
"Sabina Park, Kingston",middle,0.9397124858752516,1.4218544269049336,0.5726183729484053
"Sabina Park, Kingston",powerplay,1.170515089785,1.2116310696927801,0.6097560975609747
"Sabina Park, Kingston, Jamaica",death,0.9054173596818037,1.2104622598335013,1.1757903736392619
"Sabina Park, Kingston, Jamaica",middle,0.8959313566289919,1.56069513476921,1.0681160708663464
"Sabina Park, Kingston, Jamaica",powerplay,0.8821874522512965,1.6055695705998367,1.0505486512981042
"Sardar Patel Stadium, Motera",death,0.9151669533265163,0.9737654086797237,1.0240766973369904
"Sardar Patel Stadium, Motera",middle,0.821380001302951,0.9266776349011241,0.9798154745315506
"Sardar Patel Stadium, Motera",powerplay,1.1171483361595806,0.6793804362462826,1.0802938566338482
Saurashtra Cricket Association Stadium,death,1.1978736854096463,0.7760305981220542,0.8725516556970967
Saurashtra Cricket Association Stadium,middle,1.1163697162320252,0.8951994545686583,0.9309471763502872
Saurashtra Cricket Association Stadium,powerplay,1.1549161325605266,1.1854688705519745,0.8045396030204589
"Saurashtra Cricket Association Stadium, Rajkot",death,1.0638913387840183,1.0648723551023012,1.177820919008704
"Saurashtra Cricket Association Stadium, Rajkot",middle,0.7462357918912736,1.1851453020284204,1.2507789240462501
"Saurashtra Cricket Association Stadium, Rajkot",powerplay,0.9714054275521271,0.8212660635552212,1.3055335528967065
Sawai Mansingh Stadium,death,0.9997199057227163,0.6803220825938178,0.9440765780722952
Sawai Mansingh Stadium,middle,1.0475657402074645,0.6299821331719255,0.8958384142507823
Sawai Mansingh Stadium,powerplay,1.1137611684000397,0.5279379544217593,0.8365885635041289
"Sawai Mansingh Stadium, Jaipur",death,1.2097615853459152,1.0441456440572343,0.8723049750608365
"Sawai Mansingh Stadium, Jaipur",middle,1.0116907477210444,1.2518731664675415,0.9057603069724016
"Sawai Mansingh Stadium, Jaipur",powerplay,1.1446356617903637,1.212126097733314,0.8396549025405116
Saxton Oval,death,1.060724031001612,0.9498336674793542,1.2918886458671934
Saxton Oval,middle,0.9901360826783129,1.0940113840335581,1.2965803897462909
Saxton Oval,powerplay,1.2026769765911445,0.7083913287352497,0.8580740072589808
"Saxton Oval, Nelson",death,0.8240421574520576,1.1392971660325508,1.1353832299670292
"Saxton Oval, Nelson",middle,1.3227654990575641,1.338357479394015,1.0206908541321424
"Saxton Oval, Nelson",powerplay,0.960409456331382,1.144938299817184,1.161391696818232
Seddon Park,death,1.2084428786841437,1.3307098181642636,0.870857592973096
Seddon Park,middle,1.1056737866530664,1.3836039031214766,1.0211480491843763
Seddon Park,powerplay,0.9244268694332517,1.5356224331661497,0.6093869761729933
"Seddon Park, Hamilton",death,1.0819724296490325,0.9174311926605505,1.2607753092427638
"Seddon Park, Hamilton",middle,0.9876909238947404,1.3444722241513705,0.9094527099768797
"Seddon Park, Hamilton",powerplay,0.9352083840257923,0.9740380770109679,0.9805508799905498
Senwes Park,middle,0.9009009009009007,1.0874959965869067,1.1142844014131152
Senwes Park,powerplay,0.9753257077890887,0.8620689655172412,1.3019053903239717
Shaheed Veer Narayan Singh International Stadium,death,1.0655129266833092,0.9912012274202983,0.689928608067541
Shaheed Veer Narayan Singh International Stadium,middle,1.0522130476417444,0.5649022162945846,1.0066167070515804
Shaheed Veer Narayan Singh International Stadium,powerplay,0.8823802102233758,0.5532213326609071,0.9272762209798506
"Shaheed Veer Narayan Singh International Stadium, Raipur",death,0.9799885357752928,0.8508011651456171,1.186302584007536
"Shaheed Veer Narayan Singh International Stadium, Raipur",middle,0.9895524159334683,1.2883297034894763,0.7242479016294006
"Shaheed Veer Narayan Singh International Stadium, Raipur",powerplay,1.275512151730342,1.3796700332663994,1.498843203092021
Sharjah Cricket Stadium,death,0.7825553464694386,1.1962801906432126,1.0023665067601797
Sharjah Cricket Stadium,middle,0.7461432254109786,1.1184894085813404,0.9941895495349722
Sharjah Cricket Stadium,powerplay,0.8134412240290884,0.9676504966443602,0.9089869983209428
Sheikh Abu Naser Stadium,death,0.9816891659087588,0.9009009009009009,1.0132868129353192
Sheikh Abu Naser Stadium,middle,1.0131089868172263,1.0973823238286067,0.9090909090909098
Sheikh Zayed Stadium,death,1.1858447896975703,0.7184388346000903,1.012218619079122
Sheikh Zayed Stadium,middle,0.9598220464904023,0.6393056669448975,0.7913520057674154
Sheikh Zayed Stadium,powerplay,0.9058952456378667,0.6013628015676594,1.0536996265208904
Shere Bangla National Stadium,death,0.9507371980095073,0.8641705460838971,0.9078271204808993
Shere Bangla National Stadium,middle,0.8885464275813469,0.7331113651459973,0.9886349179135588
Shere Bangla National Stadium,powerplay,0.7881572459436623,0.5923527716048709,1.0418053569214034
"Shere Bangla National Stadium, Mirpur",death,0.6006364646166272,0.6010201831765453,1.2436232047254179
"Shere Bangla National Stadium, Mirpur",middle,1.0940215004394338,0.6407349006494825,1.4424341763035358
"Shere Bangla National Stadium, Mirpur",powerplay,0.9229046279780593,1.6540538888549305,1.1568864408106228
"Shrimant Madhavrao Scindia Cricket Stadium, Gwalior",death,0.9523809523809524,0.9523809523809524,1.071188916531623
"Shrimant Madhavrao Scindia Cricket Stadium, Gwalior",middle,1.159282802828206,0.9433962264150954,0.9433962264150939
"Shrimant Madhavrao Scindia Cricket Stadium, Gwalior",powerplay,1.0409275926547954,1.2987282409983298,1.3132263067615733
"Simonds Stadium, South Geelong",death,0.9992322224221801,0.7874015748031502,1.3767639166529333
"Simonds Stadium, South Geelong",middle,1.1392024836918444,0.7246376811594196,1.0679067906790678
"Simonds Stadium, South Geelong",powerplay,0.9494403323839745,0.75187969924812,0.9436880649533108
"Sir Vivian Richards Stadium, North Sound",death,0.6563767616593676,0.7868428485064922,1.085740880957509
"Sir Vivian Richards Stadium, North Sound",middle,0.6316551734058781,0.6848248033130577,0.8180818081808184
"Sir Vivian Richards Stadium, North Sound",powerplay,0.828444552588357,0.5,0.8826576895818556
"Sir Vivian Richards Stadium, North Sound, Antigua",death,0.9568309131231624,1.14701739183693,0.967778230334235
"Sir Vivian Richards Stadium, North Sound, Antigua",middle,0.9805695504785227,0.783266506586666,1.1696300064789096
"Sir Vivian Richards Stadium, North Sound, Antigua",powerplay,0.9320815294671694,1.1646067753259335,1.1880895579002007
Sky Stadium,death,0.7692307692307686,1.156162890097502,1.0571116054420098
Sky Stadium,middle,1.3445721683709937,1.1003258275985561,1.1806910420771803
Sky Stadium,powerplay,1.022771052578219,0.9219367142889393,0.7747562508567308
"Sky Stadium, Wellington",death,0.876580578474123,1.1319468617355664,0.9670925480211723
"Sky Stadium, Wellington",middle,0.7968757515454172,1.8,0.7568880781883484
"Sky Stadium, Wellington",powerplay,0.9308365759419743,1.3936024895754167,0.991750213013322
Sophia Gardens,death,0.8031443410793355,0.9474562015711954,0.9988816104809083
Sophia Gardens,middle,1.229655035003248,0.9581542474104473,0.827655247097191
Sophia Gardens,powerplay,0.7351335370189045,0.5353180921677689,1.3642137599523119
"Sophia Gardens, Cardiff",death,0.7170931616779779,0.8958449971495549,0.891858580786525
"Sophia Gardens, Cardiff",middle,0.9929952365998456,0.8970336221418469,1.0913210368655908
"Sophia Gardens, Cardiff",powerplay,0.8738155314268972,1.3243749517212955,1.215877927617677
St George's Park,death,0.9950106217676604,0.5988158676667313,0.8663689146631018
St George's Park,middle,0.6899078002644433,0.7767887861002307,1.0604871807935505
St George's Park,powerplay,0.8546134501082256,1.0562786372156523,1.1673462278002533
"St George's Park, Gqeberha",death,1.179602096536747,0.9254344865957038,0.7808210722014841
"St George's Park, Gqeberha",middle,1.0449310831266216,0.7343302107814698,1.162588548011427
"St George's Park, Gqeberha",powerplay,0.9364120718279998,1.0896798501805867,1.3588955535196727
Stadium Australia,death,0.6643657233193035,0.7837413432114668,0.7804173754499407
Stadium Australia,middle,0.8646803253513883,1.0764403465702184,1.3095852442387095
Stadium Australia,powerplay,0.6817957366392835,1.064314075734796,0.8713011493132483
Subrata Roy Sahara Stadium,death,0.9219120598931041,0.7195844357121137,0.8636537133544411
Subrata Roy Sahara Stadium,middle,0.8086811009735455,0.5872752845324875,0.9321713955076729
Subrata Roy Sahara Stadium,powerplay,0.8452333552856982,0.8678500103065958,0.9883544179981846
SuperSport Park,death,0.9899394722722662,0.9666387391067263,0.859576905008797
SuperSport Park,middle,1.0108334857829615,1.0078965847123038,0.9870932909064545
SuperSport Park,powerplay,0.9792114869266864,0.9666453556526224,1.2638402735323861
"SuperSport Park, Centurion",death,1.0669998101457192,1.5373733323253607,0.764587157758135
"SuperSport Park, Centurion",middle,1.171215159790546,1.7083858225932251,1.2629514207702177
"SuperSport Park, Centurion",powerplay,1.2145424904191253,1.4857824497257757,1.1142943538861314
Sydney Cricket Ground,death,1.0095725394815458,0.9740301440742412,0.908297115444899
Sydney Cricket Ground,middle,0.908548131182556,0.7519173085391905,0.9370115514430525
Sydney Cricket Ground,powerplay,0.9638311435043025,1.0680191637898306,0.8856696470225228
Sylhet International Cricket Stadium,death,1.179510738486275,1.0891389544396752,1.0862271372701573
Sylhet International Cricket Stadium,middle,0.9247643691145566,1.0755777793210963,0.866889041845361
Sylhet International Cricket Stadium,powerplay,1.2762575376129157,0.8734137293263619,0.8831638905121681
The Rose Bowl,death,0.7850298903474504,0.9045186271792808,0.8622298604723913
The Rose Bowl,middle,0.9650840166888726,0.9451469400072037,1.0136243306309423
The Rose Bowl,powerplay,1.0170823889107825,0.8611358397583649,0.9937982107457966
"The Rose Bowl, Southampton",death,1.0983273100381006,0.6113301866516121,1.3046912794008685
"The Rose Bowl, Southampton",middle,1.1041214690846237,1.041200541775916,1.5601484199052833
"The Rose Bowl, Southampton",powerplay,1.0027695647776598,1.2790254107788823,1.2344259929042096
"The Village, Malahide, Dublin",death,1.0293181035112815,0.8528431358194601,1.0410947629353124
"The Village, Malahide, Dublin",middle,1.4293724507399952,0.900836235978706,1.0997846053262035
"The Village, Malahide, Dublin",powerplay,1.1258004682952185,1.0565836767576602,0.8474576271186441
The Wanderers Stadium,death,0.9927166435085453,1.0141720437515191,0.8664702019842879
The Wanderers Stadium,middle,0.993234444906381,0.9322682279620081,1.015735257736299
The Wanderers Stadium,powerplay,1.117767251378468,0.9599395914474207,1.2225269363900608
"The Wanderers Stadium, Johannesburg",death,1.1009974706013348,1.000834015744221,0.9965893245182336
"The Wanderers Stadium, Johannesburg",middle,0.9240858438869797,1.8,1.3995567495680876
"The Wanderers Stadium, Johannesburg",powerplay,0.9988013901473073,1.79007805734629,1.1681089683812638
Trent Bridge,death,0.8775141563468841,0.5387594770692884,0.9656787635546932
Trent Bridge,middle,0.8326024306071294,0.5,1.027260428392709
Trent Bridge,powerplay,1.0767792562533243,0.5865335849501674,0.8185282559713866
"Trent Bridge, Nottingham",death,1.0616542470899004,1.1066320553023916,1.407463448712287
"Trent Bridge, Nottingham",middle,1.0869787070137102,1.6192363054131436,0.7480405574804053
"Trent Bridge, Nottingham",powerplay,1.010395054292881,1.4329286717935552,0.9402998479088923
University Oval,death,0.9864998903703397,1.444413534605192,1.1352960827317755
University Oval,middle,1.0459506609704843,1.8,1.0655016721184307
University Oval,powerplay,0.855296603132533,1.2190643891387478,0.9265093575311691
"University Oval, Dunedin",death,0.95108866799794,1.212106255747381,1.108262166995656
"University Oval, Dunedin",middle,0.8517774308048958,0.8188695296133319,0.9835468395324379
"University Oval, Dunedin",powerplay,0.998830490667938,1.122960509133895,1.3273047963636937
"Vidarbha Cricket Association Stadium, Jamtha",death,0.9835931762808077,0.6574701797779771,1.3644497709175787
"Vidarbha Cricket Association Stadium, Jamtha",middle,0.9255329696248106,0.5345777108186476,1.097890770672159
"Vidarbha Cricket Association Stadium, Jamtha",powerplay,0.9123592114437058,0.7617740120939381,1.2225399334896139
"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",death,1.2158652189661723,0.8022473580534466,0.8009594389207743
"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",middle,1.4508069228976044,1.8,1.1926769031582958
"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",powerplay,1.032936701050638,1.6582393412118033,1.6991769599406028
Wankhede Stadium,death,1.0784706015046162,1.073306979403962,0.9753976831680758
Wankhede Stadium,middle,1.1494235284691976,0.9255239144119747,0.9722352054729683
Wankhede Stadium,powerplay,0.9624219797659918,0.9284023211183553,0.9997072515993133
"Wankhede Stadium, Mumbai",death,1.0446830189355185,1.393098074107146,0.9288608877457818
"Wankhede Stadium, Mumbai",middle,1.1813248096169424,1.2822099798828175,1.0070886579675926
"Wankhede Stadium, Mumbai",powerplay,1.036943393810567,1.4233826351767416,1.002499304131954
"Warner Park, Basseterre",death,0.9523809523809524,1.0721456564587502,1.071188916531623
"Warner Park, Basseterre",middle,1.2553828565391099,1.3217206658158234,0.9345794392523367
"Warner Park, Basseterre",powerplay,1.0377627783274637,1.0160118892163814,1.3744357180623243
"Warner Park, Basseterre, St Kitts",death,1.0617319398185365,0.6715252053470763,1.1145436286033836
"Warner Park, Basseterre, St Kitts",middle,1.1153590839915932,1.4841474485110875,1.1000516051605165
"Warner Park, Basseterre, St Kitts",powerplay,1.0417339871938613,1.8,1.3363364219946618
"Warner Park, St Kitts",death,1.1382691042734683,1.0510571728159102,1.0482471674355367
"Warner Park, St Kitts",middle,0.9926846550877279,1.2300761341165387,1.4498616528319492
"Warner Park, St Kitts",powerplay,0.8654103663640266,0.6301845895139561,1.8
Western Australia Cricket Association Ground,death,1.0869618944745456,1.190044667703681,0.8697753715662107
Western Australia Cricket Association Ground,middle,1.2373882165374301,0.6649026272166774,1.0526710852903478
Western Australia Cricket Association Ground,powerplay,0.8791161296458799,0.825158827153635,0.9753123641788457
Westpac Stadium,death,1.029403384308668,0.7188100504193006,1.1193103305286194
Westpac Stadium,middle,0.8637729389832932,1.1145232118410375,1.0765076507650762
Westpac Stadium,powerplay,0.9707447229150195,1.2971515082266898,1.049756083156152
"Windsor Park, Roseau",death,0.9225317648366972,0.957332329380097,1.3520606759387501
"Windsor Park, Roseau",middle,0.9601027295148661,0.9040014367085815,1.0682086658850387
"Windsor Park, Roseau",powerplay,0.8055256424378638,1.0062358976892802,1.1399237650123528
"Windsor Park, Roseau, Dominica",death,0.9331065606442417,1.2900864968309758,0.7352941176470588
"Windsor Park, Roseau, Dominica",middle,0.8638913841077126,0.775193798449613,0.9588028570298883
"Windsor Park, Roseau, Dominica",powerplay,1.081349906387926,0.9235323989437326,0.929707501028077
Zahur Ahmed Chowdhury Stadium,death,1.1279983325463971,0.8223060083263019,1.280043916247784
Zahur Ahmed Chowdhury Stadium,middle,1.1072478212434032,0.7106966885310448,1.0622208843619125
Zahur Ahmed Chowdhury Stadium,powerplay,1.0414677704997437,0.7596506243316882,1.0180110007176322
"Zahur Ahmed Chowdhury Stadium, Chattogram",death,1.1322499138624091,0.8333333333333333,0.8333333333333334
"Zahur Ahmed Chowdhury Stadium, Chattogram",middle,0.8904636021723896,0.8747250407329454,0.8962722359192438
"Zahur Ahmed Chowdhury Stadium, Chattogram",powerplay,0.8955713773550964,1.059246437693674,1.2519967228111444
"Zayed Cricket Stadium, Abu Dhabi",death,1.0307716984575923,0.8006882087000641,1.0074603053189808
"Zayed Cricket Stadium, Abu Dhabi",middle,1.0530828047950316,0.6499877035828401,0.9143244839472409
"Zayed Cricket Stadium, Abu Dhabi",powerplay,0.978999016260348,0.7460164895266397,0.9535238339659668
