venue,phase,outcome,n,total_n,probability_raw,fallback_probability,probability
Melbourne Cricket Ground,middle,3,7.0,1045.0,0.0066985645933014355,0.002286430887717876,0.006313225405040862
Melbourne Cricket Ground,middle,4,75.0,1045.0,0.07177033492822966,0.08739739562221321,0.07313514372246403
Melbourne Cricket Ground,middle,6,32.0,1045.0,0.03062200956937799,0.048281059991892986,0.032164284715449167
Melbourne Cricket Ground,middle,W,44.0,1045.0,0.042105263157894736,0.04221980137819214,0.04211526649591198
Melbourne Cricket Ground,middle,Wd,27.0,1045.0,0.02583732057416268,0.028171868666396434,0.026041211237239865
Melbourne Cricket Ground,middle,Nb,1.0,1045.0,0.0009569377990430622,0.002679114308877179,0.0011073462278495354
Melbourne Cricket Ground,powerplay,0,334.0,795.0,0.42012578616352203,0.4228881521678736,0.4204344304098183
Melbourne Cricket Ground,powerplay,1,193.0,795.0,0.24276729559748428,0.25764450947345025,0.24442955413111178
Melbourne Cricket Ground,powerplay,2,55.0,795.0,0.06918238993710692,0.04384827662845184,0.06635176275178233
Melbourne Cricket Ground,powerplay,3,15.0,795.0,0.018867924528301886,0.005028429611245902,0.017321612247066583
Melbourne Cricket Ground,powerplay,4,110.0,795.0,0.13836477987421383,0.15223269683107069,0.13991426780235425
Melbourne Cricket Ground,powerplay,6,19.0,795.0,0.02389937106918239,0.040523771600022226,0.0257568459888293
Melbourne Cricket Ground,powerplay,W,35.0,795.0,0.0440251572327044,0.03919952586446391,0.043485980543515525
Melbourne Cricket Ground,powerplay,Wd,32.0,795.0,0.04025157232704402,0.03486563072990943,0.039649791143006645
Melbourne Cricket Ground,powerplay,Nb,2.0,795.0,0.0025157232704402514,0.003769007093512122,0.002655754982515321
Moses Mabhida Stadium,death,0,15.0,62.0,0.24193548387096775,0.21696977459016392,0.2265245522161506
Moses Mabhida Stadium,death,1,31.0,62.0,0.5,0.37083760245901637,0.4202701249747014
Moses Mabhida Stadium,death,2,4.0,62.0,0.06451612903225806,0.08837090163934426,0.0792412973082372
Moses Mabhida Stadium,death,3,1.0,62.0,0.016129032258064516,0.002651127049180328,0.007809337684679215
Moses Mabhida Stadium,death,4,2.0,62.0,0.03225806451612903,0.11151383196721311,0.08118137775753895
Moses Mabhida Stadium,death,6,3.0,62.0,0.04838709677419355,0.07952100409836066,0.06760555808540782
Moses Mabhida Stadium,death,W,4.0,62.0,0.06451612903225806,0.08016137295081967,0.07417368700667881
Moses Mabhida Stadium,death,Wd,2.0,62.0,0.03225806451612903,0.04340420081967213,0.039138395567698846
Moses Mabhida Stadium,death,Nb,0.0,62.0,0.0,0.006570184426229508,0.004055669398907104
Moses Mabhida Stadium,middle,0,32.0,110.0,0.2909090909090909,0.2808889845966761,0.2861376117127029
Moses Mabhida Stadium,middle,1,50.0,110.0,0.45454545454545453,0.4414331678151601,0.44830150848340955
Moses Mabhida Stadium,middle,2,5.0,110.0,0.045454545454545456,0.06664217673287394,0.05554389368232092
Moses Mabhida Stadium,middle,3,0.0,110.0,0.0,0.002286430887717876,0.0010887766131989886
Moses Mabhida Stadium,middle,4,10.0,110.0,0.09090909090909091,0.08739739562221321,0.08923685505819678
Moses Mabhida Stadium,middle,6,4.0,110.0,0.03636363636363636,0.048281059991892986,0.042038599996139514
Moses Mabhida Stadium,middle,W,7.0,110.0,0.06363636363636363,0.04221980137819214,0.05343800065628197
Moses Mabhida Stadium,middle,Wd,2.0,110.0,0.01818181818181818,0.028171868666396434,0.022938985079236397
Moses Mabhida Stadium,middle,Nb,0.0,110.0,0.0,0.002679114308877179,0.0012757687185129423
Moses Mabhida Stadium,powerplay,0,27.0,74.0,0.36486486486486486,0.4228881521678736,0.39821158170567444
Moses Mabhida Stadium,powerplay,1,23.0,74.0,0.3108108108108108,0.25764450947345025,0.2802554652146266
Moses Mabhida Stadium,powerplay,2,0.0,74.0,0.0,0.04384827662845184,0.02520015898186887
Moses Mabhida Stadium,powerplay,3,1.0,74.0,0.013513513513513514,0.005028429611245902,0.008637028512210288
Moses Mabhida Stadium,powerplay,4,13.0,74.0,0.17567567567567569,0.15223269683107069,0.16220269932820156
Moses Mabhida Stadium,powerplay,6,5.0,74.0,0.06756756756756757,0.040523771600022226,0.0520251560919668
Moses Mabhida Stadium,powerplay,W,3.0,74.0,0.04054054054054054,0.03919952586446391,0.03976984245084132
Moses Mabhida Stadium,powerplay,Wd,2.0,74.0,0.02702702702702703,0.03486563072990943,0.031531971683856
Moses Mabhida Stadium,powerplay,Nb,0.0,74.0,0.0,0.003769007093512122,0.0021660960307540934
Narendra Modi Stadium,death,0,60.0,263.0,0.22813688212927757,0.21696977459016392,0.2250605439642325
Narendra Modi Stadium,death,1,87.0,263.0,0.33079847908745247,0.37083760245901637,0.34182854062231854
Narendra Modi Stadium,death,2,29.0,263.0,0.11026615969581749,0.08837090163934426,0.10423440816510861
Narendra Modi Stadium,death,3,1.0,263.0,0.0038022813688212928,0.002651127049180328,0.003485158966716344
Narendra Modi Stadium,death,4,38.0,263.0,0.1444866920152091,0.11151383196721311,0.13540325949510004
Narendra Modi Stadium,death,6,17.0,263.0,0.06463878326996197,0.07952100409836066,0.06873856862213792
Narendra Modi Stadium,death,W,18.0,263.0,0.06844106463878327,0.08016137295081967,0.07166979971096961
Narendra Modi Stadium,death,Wd,13.0,263.0,0.049429657794676805,0.04340420081967213,0.0477697522919207
Narendra Modi Stadium,death,Nb,0.0,263.0,0.0,0.006570184426229508,0.0018099681614957323
Narendra Modi Stadium,middle,0,139.0,555.0,0.25045045045045045,0.2808889845966761,0.2550975549002559
Narendra Modi Stadium,middle,1,254.0,555.0,0.45765765765765765,0.4414331678151601,0.4551806363076581
Narendra Modi Stadium,middle,2,35.0,555.0,0.06306306306306306,0.06664217673287394,0.06360949263097312
Narendra Modi Stadium,middle,3,1.0,555.0,0.0018018018018018018,0.002286430887717876,0.0018757909752241033
Narendra Modi Stadium,middle,4,56.0,555.0,0.1009009009009009,0.08739739562221321,0.09883929704155926
Narendra Modi Stadium,middle,6,33.0,555.0,0.05945945945945946,0.048281059991892986,0.05775283358654854
Narendra Modi Stadium,middle,W,22.0,555.0,0.03963963963963964,0.04221980137819214,0.040033557462319416
Narendra Modi Stadium,middle,Wd,14.0,555.0,0.025225225225225224,0.028171868666396434,0.025675094452884954
Narendra Modi Stadium,middle,Nb,1.0,555.0,0.0018018018018018018,0.002679114308877179,0.0019357426425766686
Narendra Modi Stadium,powerplay,0,167.0,369.0,0.45257452574525747,0.4228881521678736,0.4462448085645786
Narendra Modi Stadium,powerplay,1,94.0,369.0,0.25474254742547425,0.25764450947345025,0.2553613026595843
Narendra Modi Stadium,powerplay,2,21.0,369.0,0.056910569105691054,0.04384827662845184,0.05412543211694069
Narendra Modi Stadium,powerplay,3,1.0,369.0,0.0027100271002710027,0.005028429611245902,0.003204355993869062
Narendra Modi Stadium,powerplay,4,48.0,369.0,0.13008130081300814,0.15223269683107069,0.13480441297037754
Narendra Modi Stadium,powerplay,6,17.0,369.0,0.04607046070460705,0.040523771600022226,0.04488779778252073
Narendra Modi Stadium,powerplay,W,12.0,369.0,0.032520325203252036,0.03919952586446391,0.033944461804789744
Narendra Modi Stadium,powerplay,Wd,9.0,369.0,0.024390243902439025,0.03486563072990943,0.02662380186138794
Narendra Modi Stadium,powerplay,Nb,0.0,369.0,0.0,0.003769007093512122,0.000803626245951412
"Narendra Modi Stadium, Ahmedabad",death,0,382.0,1827.0,0.20908593322386426,0.21696977459016392,0.2094950583596349
"Narendra Modi Stadium, Ahmedabad",death,1,690.0,1827.0,0.37766830870279144,0.37083760245901637,0.3773138351042562
"Narendra Modi Stadium, Ahmedabad",death,2,139.0,1827.0,0.07608100711548987,0.08837090163934426,0.07671878057287723
"Narendra Modi Stadium, Ahmedabad",death,3,2.0,1827.0,0.0010946907498631637,0.002651127049180328,0.001175460666797111
"Narendra Modi Stadium, Ahmedabad",death,4,193.0,1827.0,0.1056376573617953,0.11151383196721311,0.10594259636570903
"Narendra Modi Stadium, Ahmedabad",death,6,184.0,1827.0,0.10071154898741105,0.07952100409836066,0.09961188396981634
"Narendra Modi Stadium, Ahmedabad",death,W,156.0,1827.0,0.08538587848932677,0.08016137295081967,0.08511475728857393
"Narendra Modi Stadium, Ahmedabad",death,Wd,76.0,1827.0,0.04159824849480022,0.04340420081967213,0.04169196683028916
"Narendra Modi Stadium, Ahmedabad",death,Nb,5.0,1827.0,0.002736726874657909,0.006570184426229508,0.0029356608420461603
"Narendra Modi Stadium, Ahmedabad",middle,0,986.0,4137.0,0.23833695914914188,0.2808889845966761,0.239341255241838
"Narendra Modi Stadium, Ahmedabad",middle,1,1886.0,4137.0,0.45588590766255743,0.4414331678151601,0.4555447998068246
"Narendra Modi Stadium, Ahmedabad",middle,2,275.0,4137.0,0.06647328982354363,0.06664217673287394,0.06647727582565197
"Narendra Modi Stadium, Ahmedabad",middle,3,9.0,4137.0,0.002175489485134155,0.002286430887717876,0.0021781078802860015
"Narendra Modi Stadium, Ahmedabad",middle,4,394.0,4137.0,0.09523809523809523,0.08739739562221321,0.09505304214355
"Narendra Modi Stadium, Ahmedabad",middle,6,285.0,4137.0,0.06889050036258158,0.048281059991892986,0.06840408449355423
"Narendra Modi Stadium, Ahmedabad",middle,W,181.0,4137.0,0.0437515107565869,0.04221980137819214,0.04371535995700241
"Narendra Modi Stadium, Ahmedabad",middle,Wd,111.0,4137.0,0.026831036983321246,0.028171868666396434,0.026862682762954837
"Narendra Modi Stadium, Ahmedabad",middle,Nb,10.0,4137.0,0.00241721053903795,0.002679114308877179,0.0024233918883379084
"Narendra Modi Stadium, Ahmedabad",powerplay,0,1094.0,2740.0,0.39927007299270073,0.4228881521678736,0.40010169549886876
"Narendra Modi Stadium, Ahmedabad",powerplay,1,697.0,2740.0,0.25437956204379564,0.25764450947345025,0.2544945249814595
"Narendra Modi Stadium, Ahmedabad",powerplay,2,121.0,2740.0,0.04416058394160584,0.04384827662845184,0.04414958720522718
"Narendra Modi Stadium, Ahmedabad",powerplay,3,7.0,2740.0,0.0025547445255474453,0.005028429611245902,0.002641846113072039
"Narendra Modi Stadium, Ahmedabad",powerplay,4,441.0,2740.0,0.16094890510948906,0.15223269683107069,0.1606419963672912
"Narendra Modi Stadium, Ahmedabad",powerplay,6,151.0,2740.0,0.05510948905109489,0.040523771600022226,0.054595907450705
"Narendra Modi Stadium, Ahmedabad",powerplay,W,115.0,2740.0,0.041970802919708027,0.03919952586446391,0.041873222741706476
"Narendra Modi Stadium, Ahmedabad",powerplay,Wd,109.0,2740.0,0.03978102189781022,0.03486563072990943,0.039607944744010894
"Narendra Modi Stadium, Ahmedabad",powerplay,Nb,5.0,2740.0,0.0018248175182481751,0.003769007093512122,0.0018932748976588777
"Nassau County International Cricket Stadium, New York",death,0,16.0,28.0,0.5714285714285714,0.21696977459016392,0.2945076363985656
"Nassau County International Cricket Stadium, New York",death,1,6.0,28.0,0.21428571428571427,0.37083760245901637,0.33659187692110654
"Nassau County International Cricket Stadium, New York",death,2,1.0,28.0,0.03571428571428571,0.08837090163934426,0.07685226690573771
"Nassau County International Cricket Stadium, New York",death,3,0.0,28.0,0.0,0.002651127049180328,0.002071193007172131
"Nassau County International Cricket Stadium, New York",death,4,1.0,28.0,0.03571428571428571,0.11151383196721311,0.09493268122438524
"Nassau County International Cricket Stadium, New York",death,6,0.0,28.0,0.0,0.07952100409836066,0.06212578445184427
"Nassau County International Cricket Stadium, New York",death,W,3.0,28.0,0.10714285714285714,0.08016137295081967,0.08606357261782786
"Nassau County International Cricket Stadium, New York",death,Wd,1.0,28.0,0.03571428571428571,0.04340420081967213,0.041722031890368855
"Nassau County International Cricket Stadium, New York",death,Nb,0.0,28.0,0.0,0.006570184426229508,0.005132956582991803
"Nassau County International Cricket Stadium, New York",middle,0,64.0,148.0,0.43243243243243246,0.2808889845966761,0.3713262034664016
"Nassau County International Cricket Stadium, New York",middle,1,54.0,148.0,0.36486486486486486,0.4414331678151601,0.39573918057062907
"Nassau County International Cricket Stadium, New York",middle,2,6.0,148.0,0.04054054054054054,0.06664217673287394,0.051065393843900776
"Nassau County International Cricket Stadium, New York",middle,3,0.0,148.0,0.0,0.002286430887717876,0.0009219479385959178
"Nassau County International Cricket Stadium, New York",middle,4,4.0,148.0,0.02702702702702703,0.08739739562221321,0.051369917589602104
"Nassau County International Cricket Stadium, New York",middle,6,9.0,148.0,0.060810810810810814,0.048281059991892986,0.05575849193221491
"Nassau County International Cricket Stadium, New York",middle,W,9.0,148.0,0.060810810810810814,0.04221980137819214,0.053314436039593606
"Nassau County International Cricket Stadium, New York",middle,Wd,2.0,148.0,0.013513513513513514,0.028171868666396434,0.019424140591288882
"Nassau County International Cricket Stadium, New York",middle,Nb,0.0,148.0,0.0,0.002679114308877179,0.001080288027773056
"Nassau County International Cricket Stadium, New York",powerplay,0,51.0,95.0,0.5368421052631579,0.4228881521678736,0.4784041805989095
"Nassau County International Cricket Stadium, New York",powerplay,1,24.0,95.0,0.25263157894736843,0.25764450947345025,0.2552023125504873
"Nassau County International Cricket Stadium, New York",powerplay,2,5.0,95.0,0.05263157894736842,0.04384827662845184,0.04812732134792402
"Nassau County International Cricket Stadium, New York",powerplay,3,0.0,95.0,0.0,0.005028429611245902,0.002578681851920975
"Nassau County International Cricket Stadium, New York",powerplay,4,5.0,95.0,0.05263157894736842,0.15223269683107069,0.10370907529798497
"Nassau County International Cricket Stadium, New York",powerplay,6,2.0,95.0,0.021052631578947368,0.040523771600022226,0.03103783158975499
"Nassau County International Cricket Stadium, New York",powerplay,W,1.0,95.0,0.010526315789473684,0.03919952586446391,0.025230526084340465
"Nassau County International Cricket Stadium, New York",powerplay,Wd,6.0,95.0,0.06315789473684211,0.03486563072990943,0.04864904139995355
"Nassau County International Cricket Stadium, New York",powerplay,Nb,1.0,95.0,0.010526315789473684,0.003769007093512122,0.007061029278724165
"National Cricket Stadium, Grenada",death,0,1.0,5.0,0.2,0.21696977459016392,0.21616169008587038
"National Cricket Stadium, Grenada",death,1,0.0,5.0,0.0,0.37083760245901637,0.353178669008587
"National Cricket Stadium, Grenada",death,2,1.0,5.0,0.2,0.08837090163934426,0.09368657298985168
"National Cricket Stadium, Grenada",death,3,0.0,5.0,0.0,0.002651127049180328,0.002524882903981265
"National Cricket Stadium, Grenada",death,4,0.0,5.0,0.0,0.11151383196721311,0.10620364949258392
"National Cricket Stadium, Grenada",death,6,1.0,5.0,0.2,0.07952100409836066,0.08525809914129588
"National Cricket Stadium, Grenada",death,W,2.0,5.0,0.4,0.08016137295081967,0.0953917837626854
"National Cricket Stadium, Grenada",death,Wd,0.0,5.0,0.0,0.04340420081967213,0.04133733411397346
"National Cricket Stadium, Grenada",death,Nb,0.0,5.0,0.0,0.006570184426229508,0.00625731850117096
"National Cricket Stadium, Grenada",middle,0,4.0,6.0,0.6666666666666666,0.2808889845966761,0.3027254571666756
"National Cricket Stadium, Grenada",middle,1,1.0,6.0,0.16666666666666666,0.4414331678151601,0.4258803469954341
"National Cricket Stadium, Grenada",middle,2,0.0,6.0,0.0,0.06664217673287394,0.06286997804988108
"National Cricket Stadium, Grenada",middle,3,0.0,6.0,0.0,0.002286430887717876,0.0021570102714319585
"National Cricket Stadium, Grenada",middle,4,1.0,6.0,0.16666666666666666,0.08739739562221321,0.09188433549265398
"National Cricket Stadium, Grenada",middle,6,0.0,6.0,0.0,0.048281059991892986,0.04554816980367263
"National Cricket Stadium, Grenada",middle,W,0.0,6.0,0.0,0.04221980137819214,0.039830001300181266
"National Cricket Stadium, Grenada",middle,Wd,0.0,6.0,0.0,0.028171868666396434,0.026577234590940035
"National Cricket Stadium, Grenada",middle,Nb,0.0,6.0,0.0,0.002679114308877179,0.002527466329129414
"National Cricket Stadium, Grenada",powerplay,0,4.0,12.0,0.3333333333333333,0.4228881521678736,0.41329299300703004
"National Cricket Stadium, Grenada",powerplay,1,4.0,12.0,0.3333333333333333,0.25764450947345025,0.2657540263155806
"National Cricket Stadium, Grenada",powerplay,2,0.0,12.0,0.0,0.04384827662845184,0.03915024698968914
"National Cricket Stadium, Grenada",powerplay,3,0.0,12.0,0.0,0.005028429611245902,0.004489669295755269
"National Cricket Stadium, Grenada",powerplay,4,3.0,12.0,0.25,0.15223269683107069,0.1627077650277417
"National Cricket Stadium, Grenada",powerplay,6,0.0,12.0,0.0,0.040523771600022226,0.03618193892859128
"National Cricket Stadium, Grenada",powerplay,W,1.0,12.0,0.08333333333333333,0.03919952586446391,0.04392814809327134
"National Cricket Stadium, Grenada",powerplay,Wd,0.0,12.0,0.0,0.03486563072990943,0.031130027437419137
"National Cricket Stadium, Grenada",powerplay,Nb,0.0,12.0,0.0,0.003769007093512122,0.0033651849049215377
"National Cricket Stadium, St George's, Grenada",death,0,85.0,386.0,0.22020725388601037,0.21696977459016392,0.21954110588274978
"National Cricket Stadium, St George's, Grenada",death,1,147.0,386.0,0.38082901554404147,0.37083760245901637,0.3787731692302503
"National Cricket Stadium, St George's, Grenada",death,2,22.0,386.0,0.05699481865284974,0.08837090163934426,0.06345080280644944
"National Cricket Stadium, St George's, Grenada",death,3,0.0,386.0,0.0,0.002651127049180328,0.0005454993928354585
"National Cricket Stadium, St George's, Grenada",death,4,26.0,386.0,0.06735751295336788,0.11151383196721311,0.0764431753018957
"National Cricket Stadium, St George's, Grenada",death,6,51.0,386.0,0.13212435233160622,0.07952100409836066,0.1213006181272347
"National Cricket Stadium, St George's, Grenada",death,W,34.0,386.0,0.08808290155440414,0.08016137295081967,0.086452957397288
"National Cricket Stadium, St George's, Grenada",death,Wd,19.0,386.0,0.04922279792746114,0.04340420081967213,0.048025555724212375
"National Cricket Stadium, St George's, Grenada",death,Nb,2.0,386.0,0.0051813471502590676,0.006570184426229508,0.005467116137084261
"National Cricket Stadium, St George's, Grenada",middle,0,171.0,614.0,0.2785016286644951,0.2808889845966761,0.2788359922404308
"National Cricket Stadium, St George's, Grenada",middle,1,281.0,614.0,0.4576547231270358,0.4414331678151601,0.45538279661276754
